package,URI,SubsequenceID,SubsequenceURI,ungroup
package#ProcessTrust,domain#CP-CCSCAP+ch,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCCP+ch,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCfI+fI,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCtI+tI,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCtSg+tSg,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCvI+vI,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CCSCvLS+vLS,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CSDS+fV,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CScP-v+AA,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-CaS-SP+CC,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CuPnS-U+U,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-CuPuSCC+c,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CuPvSCC+c,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CuPvnS+n,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-CuScS+N,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-CucSaP+c,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-CuvS+CC,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CvPuSCC+c,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-CvPvSCC+c,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFDSCS+f,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFDSSC+f,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFfCCCfS+ff,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFfCCCtS+ft,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFtCCCfS+ft,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFtCCCtS+ff,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-DFuCuS-C-P+u,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-Marker+CredentialSharing-0,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-Marker+CredentialSharing-1,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-Marker+OAuth-0,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+OAuth-1,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-0,49,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-1,49,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-2,49,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+ProcessTrust-3,49,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustContext-0,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustContext-1,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustInDataFlows-0,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustInDataFlows-1,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustRelationship-0,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustRelationship-1,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustedComms-0,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-Marker+TrustedComms-1,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-PCaFCSCCC+aFC,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-PCaTSSCCC+aTS,0,domain#S-ClientServiceTrust,FALSE
package#ProcessTrust,domain#CP-PccCuS+N,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-PnPnS-U+U,0,domain#S-SystemClientService,FALSE
package#ProcessTrust,domain#CP-SCDS+fV,0,domain#S-ClientServiceTrust,FALSE
package#Theft,domain#CP-CSCLS+ii+PNC,0,domain#S-ReconnectionContexts,FALSE
package#Theft,domain#CP-CSCLS-ii+PNC,0,domain#S-ReconnectionContexts,FALSE
package#Theft,domain#CP-Marker+Reconnection-0,0,domain#S-ReconnectionContexts,FALSE
package#Theft,domain#CP-Marker+Reconnection-1,0,domain#S-ReconnectionContexts,FALSE
package#Users,domain#CP-A+iA,13,domain#S-HumanStatus,FALSE
package#Users,domain#CP-HuaSaE+cA,16,domain#S-HumanMobility,FALSE
package#Users,domain#CP-Marker+HumanMobility-0,16,domain#S-HumanMobility,FALSE
package#Users,domain#CP-Marker+HumanMobility-1,16,domain#S-HumanMobility,FALSE
package#Users,domain#CP-Marker+HumanStatus-0,13,domain#S-HumanStatus,FALSE
package#Users,domain#CP-Marker+HumanStatus-1,13,domain#S-HumanStatus,FALSE
package#Users,domain#CP-Marker+SpaceOperation-0,31,domain#S-SpaceOperation,FALSE
package#Users,domain#CP-Marker+SpaceOperation-1,31,domain#S-SpaceOperation,FALSE
package#Users,domain#CP-Marker+UserMobilityRequirements-0,15,domain#S-HumanMobilityReq,FALSE
package#Users,domain#CP-Marker+UserMobilityRequirements-1,15,domain#S-HumanMobilityReq,FALSE
package#Users,domain#CP-StS-St+c,31,domain#S-SpaceOperation,FALSE
package#Virtualisation,domain#CP-CCSCHC+ch,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-CCSCVC+ch,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-DCCVH-LS+LS,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-DCVHC+p,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-DCVHVS-H+p,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-EH+iS,6,domain#S-HostClassification,FALSE
package#Virtualisation,domain#CP-H2dPH2+VC,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-HCLPLSg+t,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-HCLPvLS+v,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-HCLSg+vf,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-HCLSg+vt,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-HL+iLS,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-HVH-a+a,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-HVHS+VS,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-HumHVH-Hu+m,19,domain#S-HostManagement,FALSE
package#Virtualisation,domain#CP-Marker+HostLAN-0,0,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-Marker+HostLAN-1,0,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-Marker+PhysicalHostInference-2,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-Marker+PhysicalHostInference-3,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostCreation-0,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostCreation-1,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostManagement-0,19,domain#S-HostManagement,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostManagement-1,19,domain#S-HostManagement,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostOperation-0,20,domain#S-HostOperation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualHostOperation-1,20,domain#S-HostOperation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualNetworkCreation-0,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-Marker+VirtualNetworkCreation-1,10,domain#S-NonLocalNetworks,FALSE
package#Virtualisation,domain#CP-Marker+VirtualNetworkSupport-0,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-Marker+VirtualNetworkSupport-1,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-Marker+VirtualStorageServices-0,22,domain#S-SystemProcessCreation,FALSE
package#Virtualisation,domain#CP-Marker+VirtualStorageServices-1,22,domain#S-SystemProcessCreation,FALSE
package#Virtualisation,domain#CP-SC4HVSHC+vHC,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-SC4HVSVC+vVC,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-StoHVH-St+m,20,domain#S-HostOperation,FALSE
package#Virtualisation,domain#CP-VCH2LS2PP+HC,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-VH-LnS+LnS,22,domain#S-SystemProcessCreation,FALSE
package#Virtualisation,domain#CP-VH2H-a+a,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-VHHsD-HsS-S+S,22,domain#S-SystemProcessCreation,FALSE
package#Virtualisation,domain#CP-VHPH+hPH,2,domain#S-HostCreation,FALSE
package#Virtualisation,domain#CP-VHPhDHS-HsS-S+u,22,domain#S-SystemProcessCreation,FALSE
package#Virtualisation,domain#CP-VSVCHC+v,65,domain#S-VirtualNetworkDependency,FALSE
package#Virtualisation,domain#CP-VSVCHCLS+uPS,65,domain#S-VirtualNetworkDependency,FALSE
