package,URI,hasLink
package#ProcessComms,domain#R-CSL0H,domain#Link-ClientChannel-channelTo-DService
package#ProcessComms,domain#R-CSL0H,domain#Link-Interface-connectsFrom-CHost
package#ProcessComms,domain#R-CSL0H,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSL0H,domain#Link-LogicalSubnet-accessibleFrom-Space
package#ProcessComms,domain#R-CSL0H,domain#Link-LogicalSubnet-providedBy-CHost
package#ProcessComms,domain#R-CSL0H,domain#Link-NetworkPath-end-LogicalSubnet
package#ProcessComms,domain#R-CSL0H,domain#Link-NetworkPath-start-LogicalSubnet
package#ProcessComms,domain#R-CSL1H2,domain#Link-CHost-locatedIn-LocalSpace
package#ProcessComms,domain#R-CSL1H2,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CSL1H2,domain#Link-ClientChannel-channelTo-DService
package#ProcessComms,domain#R-CSL1H2,domain#Link-DHost-locatedIn-RemoteSpace
package#ProcessComms,domain#R-CSL1H2,domain#Link-FromHost-hasPhysicalHost-CHost
package#ProcessComms,domain#R-CSL1H2,domain#Link-FromHost-hosts-Client
package#ProcessComms,domain#R-CSL1H2,domain#Link-InboundIF-connectsFrom-ToHost
package#ProcessComms,domain#R-CSL1H2,domain#Link-InboundIF-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSL1H2,domain#Link-LogicalSubnet-accessibleFrom-LocalSpace
package#ProcessComms,domain#R-CSL1H2,domain#Link-LogicalSubnet-accessibleFrom-RemoteSpace
package#ProcessComms,domain#R-CSL1H2,domain#Link-NetworkPath-end-LogicalSubnet
package#ProcessComms,domain#R-CSL1H2,domain#Link-NetworkPath-start-LogicalSubnet
package#ProcessComms,domain#R-CSL1H2,domain#Link-OutboundIF-connectsFrom-FromHost
package#ProcessComms,domain#R-CSL1H2,domain#Link-OutboundIF-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSL1H2,domain#Link-ToHost-hasPhysicalHost-DHost
package#ProcessComms,domain#R-CSL1H2,domain#Link-ToHost-hosts-DService
package#ProcessComms,domain#R-CSL3H,domain#Link-CHost-connectedTo-LogicalSubnet
package#ProcessComms,domain#R-CSL3H,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CSL3H,domain#Link-CHost-hosts-DService
package#ProcessComms,domain#R-CSL3H,domain#Link-CHost-isCluster-CHost
package#ProcessComms,domain#R-CSL3H,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CSL3H,domain#Link-ClientChannel-channelTo-DService
package#ProcessComms,domain#R-CSL3H,domain#Link-Interface-connectsFrom-CHost
package#ProcessComms,domain#R-CSL3H,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSL3H,domain#Link-LogicalSubnet-accessibleFrom-Space
package#ProcessComms,domain#R-CSL3H,domain#Link-NetworkPath-end-LogicalSubnet
package#ProcessComms,domain#R-CSL3H,domain#Link-NetworkPath-start-LogicalSubnet
package#ProcessComms,domain#R-CSLS2H2,domain#Link-CHost-locatedIn-LocalSpace
package#ProcessComms,domain#R-CSLS2H2,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CSLS2H2,domain#Link-ClientChannel-channelTo-DService
package#ProcessComms,domain#R-CSLS2H2,domain#Link-DHost-locatedIn-RemoteSpace
package#ProcessComms,domain#R-CSLS2H2,domain#Link-FromHost-hasPhysicalHost-CHost
package#ProcessComms,domain#R-CSLS2H2,domain#Link-FromHost-hosts-Client
package#ProcessComms,domain#R-CSLS2H2,domain#Link-FromSubnet-accessibleFrom-LocalSpace
package#ProcessComms,domain#R-CSLS2H2,domain#Link-InboundIF-connectsFrom-ToHost
package#ProcessComms,domain#R-CSLS2H2,domain#Link-InboundIF-connectsTo-ToSubnet
package#ProcessComms,domain#R-CSLS2H2,domain#Link-NetworkPath-end-ToSubnet
package#ProcessComms,domain#R-CSLS2H2,domain#Link-NetworkPath-start-FromSubnet
package#ProcessComms,domain#R-CSLS2H2,domain#Link-OutboundIF-connectsFrom-FromHost
package#ProcessComms,domain#R-CSLS2H2,domain#Link-OutboundIF-connectsTo-FromSubnet
package#ProcessComms,domain#R-CSLS2H2,domain#Link-ToHost-hasPhysicalHost-DHost
package#ProcessComms,domain#R-CSLS2H2,domain#Link-ToHost-hosts-DService
package#ProcessComms,domain#R-CSLS2H2,domain#Link-ToSubnet-accessibleFrom-RemoteSpace
package#ProcessComms,domain#R-CSLSH2,domain#Link-CHost-locatedIn-LocalSpace
package#ProcessComms,domain#R-CSLSH2,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CSLSH2,domain#Link-ClientChannel-channelTo-DService
package#ProcessComms,domain#R-CSLSH2,domain#Link-DHost-locatedIn-RemoteSpace
package#ProcessComms,domain#R-CSLSH2,domain#Link-FromHost-hasPhysicalHost-CHost
package#ProcessComms,domain#R-CSLSH2,domain#Link-FromHost-hosts-Client
package#ProcessComms,domain#R-CSLSH2,domain#Link-InboundIF-connectsFrom-ToHost
package#ProcessComms,domain#R-CSLSH2,domain#Link-InboundIF-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSLSH2,domain#Link-LogicalSubnet-accessibleFrom-LocalSpace
package#ProcessComms,domain#R-CSLSH2,domain#Link-LogicalSubnet-accessibleFrom-RemoteSpace
package#ProcessComms,domain#R-CSLSH2,domain#Link-NetworkPath-end-LogicalSubnet
package#ProcessComms,domain#R-CSLSH2,domain#Link-NetworkPath-start-LogicalSubnet
package#ProcessComms,domain#R-CSLSH2,domain#Link-OutboundIF-connectsFrom-FromHost
package#ProcessComms,domain#R-CSLSH2,domain#Link-OutboundIF-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-CSLSH2,domain#Link-ToHost-hasPhysicalHost-DHost
package#ProcessComms,domain#R-CSLSH2,domain#Link-ToHost-hosts-DService
package#ProcessComms,domain#R-CucSaP,domain#Link-Client-usesForAuth-Process
package#ProcessComms,domain#R-CucSaP,domain#Link-Client-usesService-Service
package#ProcessComms,domain#R-CucSaP,domain#Link-Process-controls-Service
package#ProcessComms,domain#R-CucSaP,domain#Link-Service-controls-Client
package#ProcessComms,domain#R-CuPiS,domain#Link-Client-uses-Proxy
package#ProcessComms,domain#R-CuPiS,domain#Link-Proxy-usesIndirectly-Service
package#ProcessComms,domain#R-CuPnS,domain#Link-Client-accessesService-Proxy
package#ProcessComms,domain#R-CuPnS,domain#Link-Proxy-sharesCredentials-Service
package#ProcessComms,domain#R-CuPuS,domain#Link-Client-uses-Proxy
package#ProcessComms,domain#R-CuPuS,domain#Link-Proxy-uses-Service
package#ProcessComms,domain#R-CuPuSCC,domain#Link-Client-accessesService-Proxy
package#ProcessComms,domain#R-CuPuSCC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CuPuSCC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CuPuSCC,domain#Link-Client-usesIndirectly-Service
package#ProcessComms,domain#R-CuPuSCC,domain#Link-FirstChannel-channelFrom-Client
package#ProcessComms,domain#R-CuPuSCC,domain#Link-FirstChannel-channelTo-Proxy
package#ProcessComms,domain#R-CuPuSCC,domain#Link-Proxy-accessesService-Service
package#ProcessComms,domain#R-CuPuSCC,domain#Link-ProxyChannel-channelFrom-Proxy
package#ProcessComms,domain#R-CuPuSCC,domain#Link-ProxyChannel-channelTo-Service
package#ProcessComms,domain#R-CuPvnS,domain#Link-Client-accessesService-Proxy
package#ProcessComms,domain#R-CuPvnS,domain#Link-Client-accessesService-Service
package#ProcessComms,domain#R-CuPvnS,domain#Link-Client-viaSharedCredentials-Service
package#ProcessComms,domain#R-CuPvnS,domain#Link-Proxy-sharesCredentials-Service
package#ProcessComms,domain#R-CuPvSCC,domain#Link-Client-accessesService-Proxy
package#ProcessComms,domain#R-CuPvSCC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CuPvSCC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CuPvSCC,domain#Link-Client-usesIndirectly-Service
package#ProcessComms,domain#R-CuPvSCC,domain#Link-FirstChannel-channelFrom-Client
package#ProcessComms,domain#R-CuPvSCC,domain#Link-FirstChannel-channelTo-Proxy
package#ProcessComms,domain#R-CuPvSCC,domain#Link-Proxy-usesIndirectly-Service
package#ProcessComms,domain#R-CuSPvS,domain#Link-Client-uses-Proxy
package#ProcessComms,domain#R-CuSPvS,domain#Link-Proxy-usesAsProxy-Service
package#ProcessComms,domain#R-CuvS,domain#Link-Client-accessesService-Process
package#ProcessComms,domain#R-CuvS,domain#Link-Client-viaSharedCredentials-Process
package#ProcessComms,domain#R-CvPuSCC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CvPuSCC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CvPuSCC,domain#Link-Client-usesIndirectly-Proxy
package#ProcessComms,domain#R-CvPuSCC,domain#Link-Client-usesIndirectly-Service
package#ProcessComms,domain#R-CvPuSCC,domain#Link-Proxy-accessesService-Service
package#ProcessComms,domain#R-CvPuSCC,domain#Link-ProxyChannel-channelFrom-Proxy
package#ProcessComms,domain#R-CvPuSCC,domain#Link-ProxyChannel-channelTo-Service
package#ProcessComms,domain#R-CvPvSCC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CvPvSCC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CvPvSCC,domain#Link-Client-usesIndirectly-Proxy
package#ProcessComms,domain#R-CvPvSCC,domain#Link-Client-usesIndirectly-Service
package#ProcessComms,domain#R-CvPvSCC,domain#Link-Process-usesIndirectly-Service
package#ProcessComms,domain#R-CvPvSCC,domain#Link-ProxyChannel-channelFrom-Process
package#ProcessComms,domain#R-CvPvSCC,domain#Link-ProxyChannel-channelTo-Proxy
package#ProcessComms,domain#R-CzS,domain#Link-Client-indirectAuthZ-Service
package#ProcessComms,domain#R-CzSzP,domain#Link-Client-indirectAuthZ-Service
package#ProcessComms,domain#R-CzSzP,domain#Link-Service-usesForAuthZ-Process
package#ProcessComms,domain#R-DDoS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-DDoS,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-DDoS,domain#Link-ServiceAttackPath-channelTo-Process
package#ProcessComms,domain#R-DDoS,domain#Link-ServiceAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-DDoS,domain#Link-ServiceAttackPath-toInterface-Interface
package#ProcessComms,domain#R-DFDSCS,domain#Link-DataFlow-flowsVia-DataStep
package#ProcessComms,domain#R-DFDSCS,domain#Link-DataStep-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-DFDSfP,domain#Link-DataFlow-flowsVia-DataStep
package#ProcessComms,domain#R-DFDSfP,domain#Link-DataStep-flowsFrom-Process
package#ProcessComms,domain#R-DFDSSC,domain#Link-DataFlow-flowsVia-DataStep
package#ProcessComms,domain#R-DFDSSC,domain#Link-DataStep-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-DFfCCCfS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFfCCCfS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFfCCCfS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-DFfCCCfS,domain#Link-ProcAccess-accessFromClient-ClientChannel
package#ProcessComms,domain#R-DFfCCCfS,domain#Link-ProcAccess-accessTo-Client
package#ProcessComms,domain#R-DFfCCCtS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFfCCCtS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFfCCCtS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-DFfCCCtS,domain#Link-ProcAccess-accessTo-Service
package#ProcessComms,domain#R-DFfCCCtS,domain#Link-ProcAccess-accessToService-ClientChannel
package#ProcessComms,domain#R-DFrXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFrXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFrXSS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-DFrXSS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-DFrXSS,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-DFrXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-DFrXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-DFsXSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-DFsXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFsXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataFlow-flowsTo-Service
package#ProcessComms,domain#R-DFsXSS,domain#Link-DataFlow-fulfils-DataAccess
package#ProcessComms,domain#R-DFsXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-DFsXSS,domain#Link-Service-receives-Data
package#ProcessComms,domain#R-DFsXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-DFtCCCfS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFtCCCfS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFtCCCfS,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-DFtCCCfS,domain#Link-ProcAccess-accessFromClient-ClientChannel
package#ProcessComms,domain#R-DFtCCCfS,domain#Link-ProcAccess-accessTo-Client
package#ProcessComms,domain#R-DFtCCCtS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DFtCCCtS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DFtCCCtS,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-DFtCCCtS,domain#Link-ProcAccess-accessTo-Service
package#ProcessComms,domain#R-DFtCCCtS,domain#Link-ProcAccess-accessToService-ClientChannel
package#ProcessComms,domain#R-DFtP,domain#Link-DataFlow-flowsTo-Process
package#ProcessComms,domain#R-DFuCuS,domain#Link-Client-viaSharedCredentials-Service
package#ProcessComms,domain#R-DFuCuS,domain#Link-DataFlow-flowsViaProcess-Client
package#ProcessComms,domain#R-DFuCuS,domain#Link-DataFlow-flowsViaProcess-Service
package#ProcessComms,domain#R-DoS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-DoS,domain#Link-ServiceAttackPath-channelTo-Process
package#ProcessComms,domain#R-DoS,domain#Link-ServiceAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-DSrXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DSrXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DSrXSS,domain#Link-Client-crudr-DataCopy
package#ProcessComms,domain#R-DSrXSS,domain#Link-DataAccess-usedBy-Client
package#ProcessComms,domain#R-DSrXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-DSrXSS,domain#Link-DataCopy-fulfils-DataAccess
package#ProcessComms,domain#R-DSrXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-DSrXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-DSsXSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-DSsXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-DSsXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-DSsXSS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-DSsXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-DSsXSS,domain#Link-DataCopy-fulfils-DataAccess
package#ProcessComms,domain#R-DSsXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-DSsXSS,domain#Link-Service-crudr-DataCopy
package#ProcessComms,domain#R-DSsXSS,domain#Link-Service-receives-Data
package#ProcessComms,domain#R-DSsXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-DSsXSS,domain#Link-SHost-storesCopy-DataCopy
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-AuthChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-DataOutput-usedBy-Process
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-DataOutput-usedFor-Data
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-ProcAccess-accessFromClient-AuthChannel
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-ProcAccess-accessInterrupted-AuthChannel
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-ProcAccess-accessTo-Host
package#ProcessComms,domain#R-HDFcCaiAC,domain#Link-ProcAccess-accessTo-Process
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-AuthChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-ProcAccess-accessTo-Host
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-ProcAccess-accessTo-Process
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-Process-creates-Data
package#ProcessComms,domain#R-HDFcCrAC,domain#Link-Process-runsIn-ProcAccess
package#ProcessComms,domain#R-HDFCFS,domain#Link-AuthChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFCFS,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFCFS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFCFS,domain#Link-DataFlow-flowsViaSC-AuthChannel
package#ProcessComms,domain#R-HDFCFS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFCFS,domain#Link-OutFlow-flows-Data
package#ProcessComms,domain#R-HDFCFS,domain#Link-OutFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-InFlow-flows-Input
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-InFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-ProcAccess-accessInterrupted-ClientChannel
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-ProcAccess-accessTo-Host
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-ProcAccess-accessTo-Process
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-ProcAccess-accessToService-AuthChannel
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-Process-reads-Input
package#ProcessComms,domain#R-HDFrSACDFiaS,domain#Link-Process-receives-Data
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-OutFlow-flows-Data
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-OutFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-ProcAccess-accessInterrupted-ClientChannel
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-ProcAccess-accessTo-Host
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-ProcAccess-accessTo-Process
package#ProcessComms,domain#R-HDFSACaiFS,domain#Link-ProcAccess-accessToService-AuthChannel
package#ProcessComms,domain#R-HDFSFC,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-HDFSFC,domain#Link-ClientChannel-channelTo-Process
package#ProcessComms,domain#R-HDFSFC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFSFC,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFSFC,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFSFC,domain#Link-OutFlow-flows-Data
package#ProcessComms,domain#R-HDFSFC,domain#Link-OutFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-AuthChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-DataFlow-flowsViaSC-AuthChannel
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-InFlow-flows-Input
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-InFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-Process-reads-Data
package#ProcessComms,domain#R-HDFuCuDFS,domain#Link-Process-reads-Input
package#ProcessComms,domain#R-HDFuSC,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-HDFuSC,domain#Link-ClientChannel-channelTo-Process
package#ProcessComms,domain#R-HDFuSC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HDFuSC,domain#Link-DataFlow-flowsViaCS-AuthChannel
package#ProcessComms,domain#R-HDFuSC,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HDFuSC,domain#Link-Process-reads-Data
package#ProcessComms,domain#R-HLSISC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HLSISC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HLSISC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HLSISC,domain#Link-Interface-connectsFrom-CHost
package#ProcessComms,domain#R-HLSISC,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-HLSISC,domain#Link-Service-controls-LogicalSubnet
package#ProcessComms,domain#R-HLSISC,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-ClientChannel-channelTo-Vault
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-DataAccess-fulfils-DataCopy
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-DataAccess-usedBy-Process
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-DataCopy-copyOf-Data
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-Host-storesCopy-DataCopy
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-Process-crudd-DataCopy
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-Process-usesForAuth-Vault
package#ProcessComms,domain#R-HPdDSCCV,domain#Link-Vault-controls-DataCopy
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-ClientChannel-channelTo-Vault
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-DataAccess-usedBy-Process
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-DataCopy-copyOf-Data
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-DataCopy-fulfils-DataAccess
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-Host-hosts-Process
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-Host-storesCopy-DataCopy
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-Process-crudr-DataCopy
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-Process-usesForAuth-Vault
package#ProcessComms,domain#R-HPrDSCCV,domain#Link-Vault-controls-DataCopy
package#ProcessComms,domain#R-HuCAP,domain#Link-ClientAttackPath-channelFrom-Client
package#ProcessComms,domain#R-HuCAP,domain#Link-ClientAttackPath-channelTo-Service
package#ProcessComms,domain#R-HuCAP,domain#Link-ClientAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-HuCAP,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuCAP,domain#Link-ServiceManager-manages-Service
package#ProcessComms,domain#R-HuCAP,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuCCCS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuCCCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuCCCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuCCCS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuCCCS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-Human-interactsRemotelyWith-Client
package#ProcessComms,domain#R-HuDFrXSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataFlow-flowsTo-Service
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-DataFlow-fulfils-DataAccess
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-HostManager-manages-SHost
package#ProcessComms,domain#R-HuDFsXSS,domain#Link-Human-interactsRemotelyWith-Client
