package,URI,hasNode,keyNode
package#Network,domain#R-WpHS,domain#Node-Host-Host,TRUE
package#Network,domain#R-WpHS,domain#Node-Hotspot-WiFiLAN,TRUE
package#Network,domain#R-WpHS,domain#Node-PhysicalHost-MobileHost,TRUE
package#Network,domain#R-WpHSH,domain#Node-Host-Host,TRUE
package#Network,domain#R-WpHSH,domain#Node-Hotspot-WiFiLAN,TRUE
package#Network,domain#R-WpHSH,domain#Node-LogicalSubnet-WiFiLAN,TRUE
package#Network,domain#R-WpHSH,domain#Node-PhysicalHost-MobileHost,TRUE
package#Network,domain#R-WpHSH,domain#Node-Space-Space,TRUE
package#Network,domain#R-WS,domain#Node-LogicalSubnet-WiFiLAN,TRUE
package#Network,domain#R-WSS,domain#Node-LogicalSubnet-WiredSubnet,TRUE
package#Network,domain#R-WSS,domain#Node-Space-Space,TRUE
package#Network,domain#R-WSSH,domain#Node-Gateway-Host,TRUE
package#Network,domain#R-WSSH,domain#Node-HostAccess-HostNetContext,TRUE
package#Network,domain#R-WSSH,domain#Node-LogicalSubnet-WiredSubnet,TRUE
package#Network,domain#R-WSSH,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-AttackerSubnet-Internet,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-InboundIF-Interface,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-DDoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-LogicalSubnet-AbstractSubnet,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-RadioSubnet-RadioSubnet,TRUE
package#NetworkConnectivity,domain#R-GHRS,domain#Node-Space-Space,FALSE
package#NetworkConnectivity,domain#R-GHRSi,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-GHRSi,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-GHRSi,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-GHRSi,domain#Node-LogicalSubnet-RadioSubnet,TRUE
package#NetworkConnectivity,domain#R-GHWS,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-GHWS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-GHWS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-GHWS,domain#Node-LogicalSubnet-WiredSubnet,TRUE
package#NetworkConnectivity,domain#R-HIoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HIoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HIoH,domain#Node-LogicalSubnet-Internet,TRUE
package#NetworkConnectivity,domain#R-HLoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HLoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HLoH,domain#Node-LogicalSubnet-L2Subnet,TRUE
package#NetworkConnectivity,domain#R-HLoH,domain#Node-RemoteHost-Host,TRUE
package#NetworkConnectivity,domain#R-HRoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HRoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HRoH,domain#Node-LogicalSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-HRoH,domain#Node-RemoteHost-Host,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-LogicalSubnet-AbstractSubnet,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-RadioSubnet-RadioSubnet,TRUE
package#NetworkConnectivity,domain#R-HRSGS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-HSRS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HSRS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HSRS,domain#Node-LogicalSubnet-AbstractSubnet,TRUE
package#NetworkConnectivity,domain#R-HSRS,domain#Node-RadioSubnet-RadioSubnet,TRUE
package#NetworkConnectivity,domain#R-HSRS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-HSWS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HSWS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HSWS,domain#Node-LogicalSubnet-WiredSubnet,TRUE
package#NetworkConnectivity,domain#R-HSWS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-HWSGS,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-HWSGS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-HWSGS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-HWSGS,domain#Node-LogicalSubnet-WiredSubnet,TRUE
package#NetworkConnectivity,domain#R-HWSGS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-I,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-I,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-I,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-ILSA,domain#Node-AbstractSubnet-AbstractSubnet,TRUE
package#NetworkConnectivity,domain#R-ILSA,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-ILSA,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-INC,domain#Node-HostAccess-HostNetContext,TRUE
package#NetworkConnectivity,domain#R-INC,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-INC,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-INC,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-AttackerSubnet-Internet,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-FromContext-HostContext,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-IoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-L3cGcL3,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3cGcL3,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3cGcL3,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-L3cGcL3,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3cGrL3,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3cGrL3,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3cGrL3,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-L3cGrL3,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3rGcL3,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3rGcL3,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3rGcL3,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-L3rGcL3,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3rGrL3,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3rGrL3,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3rGrL3,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-L3rGrL3,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2,domain#Node-FwdSegment-LogicalRoute,TRUE
package#NetworkConnectivity,domain#R-L3SSg2,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3SSg2,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2+b,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2+b,domain#Node-FwdSegment-LogicalRoute,TRUE
package#NetworkConnectivity,domain#R-L3SSg2+b,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3SSg2+b,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2AC,domain#Node-FromSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-L3SSg2AC,domain#Node-FwdSegment-LogicalRoute,TRUE
package#NetworkConnectivity,domain#R-L3SSg2AC,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-L3SSg2AC,domain#Node-HostAccess-HostContext,TRUE
package#NetworkConnectivity,domain#R-L3SSg2AC,domain#Node-ToSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-LoH,domain#Node-FromContext-HostNetContext,TRUE
package#NetworkConnectivity,domain#R-LoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-LoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-LoH,domain#Node-LogicalSubnet-L2Subnet,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-FwdSegment-LogicalRoute,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-LogicalPath-LogicalPath,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-RetSegment-NATSegment,TRUE
package#NetworkConnectivity,domain#R-LPLS2NSg2,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-LPsLS,domain#Node-LogicalPath-LogicalPath,TRUE
package#NetworkConnectivity,domain#R-LPsLS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-AttackerSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-FromContext-HostContext,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-NoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-NP,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-NP,domain#Node-LogicalPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-NP,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-NPLS,domain#Node-LogicalPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-NPLS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-AttackerSubnet-Internet,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-FromContext-HostContext,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-RIoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-AttackerSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-FromContext-HostContext,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-RNoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-AttackerSubnet-L3Subnet,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-FromContext-HostNetContext,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-RoH,domain#Node-NetworkPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#R-RScGcRS,domain#Node-FromSubnet-WiFiLAN,TRUE
package#NetworkConnectivity,domain#R-RScGcRS,domain#Node-Gateway-PhysicalHost,TRUE
package#NetworkConnectivity,domain#R-RScGcRS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-RScGcRS,domain#Node-ToSubnet-WiFiLAN,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-InboundIF-Interface,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-OutboundIF-Interface,TRUE
package#NetworkConnectivity,domain#R-Sg,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-HostAccess-HostContext,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-SgAC,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-SgHfILS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-SgHfILS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-SgHfILS,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivity,domain#R-SgHfILS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-SgHtILS,domain#Node-Host-Host,TRUE
package#NetworkConnectivity,domain#R-SgHtILS,domain#Node-Interface-Interface,TRUE
package#NetworkConnectivity,domain#R-SgHtILS,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivity,domain#R-SgHtILS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#R-WScMcWS,domain#Node-FromSubnet-WiredLAN,TRUE
package#NetworkConnectivity,domain#R-WScMcWS,domain#Node-Gateway-MobileHost,TRUE
package#NetworkConnectivity,domain#R-WScMcWS,domain#Node-Space-Space,TRUE
package#NetworkConnectivity,domain#R-WScMcWS,domain#Node-ToSubnet-WiredLAN,TRUE
package#NetworkConnectivityInference,domain#R-NP2LS,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-NP2LS,domain#Node-NewPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP2LS,domain#Node-OldPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP2LSg,domain#Node-LogicalSegment-LogicalSegment,TRUE
package#NetworkConnectivityInference,domain#R-NP2LSg,domain#Node-NewPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP2LSg,domain#Node-OldPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP3,domain#Node-NetworkPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP3,domain#Node-NewPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-NP3,domain#Node-OldPath-LogicalPath,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-LogicalRoute-LogicalRoute,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-NPE-NPE,TRUE
package#NetworkConnectivityInference,domain#R-OPLS1,domain#Node-OldPath-NetworkPath,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-FromSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-LogicalRoute-LogicalRoute,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-NPE-NPE,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-OldPath-NetworkPath,TRUE
package#NetworkConnectivityInference,domain#R-OPLS2,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-FromSubnet-PhysicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-Gateway-PhysicalHost,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-LogicalRoute-LogicalRoute,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-LogicalSubnet-PhysicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-OldPath-PhysicalPath,TRUE
package#NetworkConnectivityInference,domain#R-OPPS1,domain#Node-PPE-PPE,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-FromSubnet-PhysicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-Gateway-Host,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-LogicalRoute-LogicalRoute,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-LogicalSubnet-LogicalSubnet,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-OldPath-PhysicalPath,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-PPE-PPE,TRUE
package#NetworkConnectivityInference,domain#R-OPPS2,domain#Node-ToSubnet-LogicalSubnet,TRUE
package#Physical,domain#R-HuaSaE,domain#Node-Entrance-PublicSpace,TRUE
package#Physical,domain#R-HuaSaE,domain#Node-Human-Human,TRUE
package#Physical,domain#R-HuaSaE,domain#Node-Space-Space,TRUE
package#Physical,domain#R-HuPS,domain#Node-Human-Human,TRUE
package#Physical,domain#R-HuPS,domain#Node-Space-PrivateSpace,TRUE
package#Physical,domain#R-HuPSSt,domain#Node-Employer-Stakeholder,TRUE
package#Physical,domain#R-HuPSSt,domain#Node-Human-Human,TRUE
package#Physical,domain#R-HuPSSt,domain#Node-Space-PrivateSpace,TRUE
package#Physical,domain#R-PPS,domain#Node-Space-PrivateSpace,TRUE
package#Physical,domain#R-PScSt,domain#Node-Space-PrivateSpace,TRUE
package#Physical,domain#R-PScSt,domain#Node-Stakeholder-Stakeholder,TRUE
package#Physical,domain#R-PSS,domain#Node-Entrance-Space,TRUE
package#Physical,domain#R-PSS,domain#Node-Space-PrivateSpace,TRUE
package#Physical,domain#R-W,domain#Node-Space-World,TRUE
package#Privacy,domain#R-DHuDC,domain#Node-DataCopy-DataCopy,TRUE
package#Privacy,domain#R-DHuDC,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-DHuDC,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-DHuDF,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-DHuDF,domain#Node-DataFlow-DataFlow,TRUE
package#Privacy,domain#R-DHuDF,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-Hs,domain#Node-Sensor-HealthSensor,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-DataAccess-DataAccess,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-DataSubject-Human,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-Operator-Stakeholder,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-Service-Process,TRUE
package#Privacy,domain#R-HuDoPS,domain#Node-SHost-Host,TRUE
package#Privacy,domain#R-HuDP,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HuDP,domain#Node-DataSubject-Human,TRUE
package#Privacy,domain#R-HuDP,domain#Node-Process-Process,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-DataAccess-DataAccess,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-DataProcess-DataProcess,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-DataSubject-Human,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-Operator-Stakeholder,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-Process-Process,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-Service-Process,TRUE
package#Privacy,domain#R-HuDPoS,domain#Node-SHost-Host,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-DataAccess-DataAccess,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-DataProcess-DataProcess,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-DataSubject-Human,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-Operator-Stakeholder,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-Process-Process,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-Service-Process,TRUE
package#Privacy,domain#R-HuDPS,domain#Node-SHost-Host,TRUE
package#Privacy,domain#R-HuDSH,domain#Node-DataCopy-DataCopy,TRUE
package#Privacy,domain#R-HuDSH,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HuDSH,domain#Node-DataSubject-Human,TRUE
package#Privacy,domain#R-HuDSH,domain#Node-Host-Host,TRUE
package#Privacy,domain#R-HurH,domain#Node-Host-Host,TRUE
package#Privacy,domain#R-HurH,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-HurSesD,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HurSesD,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-HurSesD,domain#Node-Sensor-Sensor,TRUE
package#Privacy,domain#R-HurTh,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HurTh,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-HurTh,domain#Node-Process-Process,TRUE
package#Privacy,domain#R-HurTh,domain#Node-Thing-Thing,TRUE
package#Privacy,domain#R-HurThcD,domain#Node-Data-Data,TRUE
package#Privacy,domain#R-HurThcD,domain#Node-Human-Human,TRUE
package#Privacy,domain#R-HurThcD,domain#Node-Thing-Thing,TRUE
package#Privacy,domain#R-HuwStrH,domain#Node-Employer-Stakeholder,TRUE
package#Privacy,domain#R-HuwStrH,domain#Node-Host-Host,TRUE
package#Privacy,domain#R-HuwStrH,domain#Node-Human-Human,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-Client-Process,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-Data-Data,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-DataFlow-DataFlow,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-FlowsFrom-Process,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-FlowsTo-Process,TRUE
package#ProcessComms,domain#R-ACDFCS,domain#Node-Service-Process,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-CHost-Host,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-Client-Process,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-DataAccess-DataAccess,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-Data-Data,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-DataFlow-DataFlow,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-FlowsFrom-Process,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-FlowsTo-Process,TRUE
package#ProcessComms,domain#R-ACDFFC,domain#Node-Service-Process,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-Client-Process,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-DataAccess-DataAccess,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-Data-Data,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-DataFlow-DataFlow,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-FlowsFrom-Process,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-FlowsTo-Process,TRUE
package#ProcessComms,domain#R-ACDFFS,domain#Node-Service-Process,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-Client-Process,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-Data-Data,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-DataFlow-DataFlow,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-FlowsFrom-Process,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-FlowsTo-Process,TRUE
package#ProcessComms,domain#R-ACDFSC,domain#Node-Service-Process,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-CHost-Host,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-Client-Process,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-DataAccess-DataAccess,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-Data-Data,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-DataFlow-DataFlow,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-FlowsFrom-Process,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-FlowsTo-Process,TRUE
package#ProcessComms,domain#R-ACDFTC,domain#Node-Service-Process,TRUE
package#ProcessComms,domain#R-ACDFTS,domain#Node-ClientChannel-AuthChannel,TRUE
package#ProcessComms,domain#R-ACDFTS,domain#Node-Client-Process,TRUE
