package,URI,hasLink,prohibited
package#ProcessComms,domain#MP-CCDFSC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSC,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFSC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFSC-i,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSCm,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFSCm,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSFC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSFC,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFSFC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Link-DataFlow-flowsFrom-Service,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Link-DataFlow-flowsVia-DataStep,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Link-DataFlow-flowsViaSC-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDFSFS,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSFS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSTC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSTC,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFSTC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Link-DataFlow-flowsTo-Service,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Link-DataFlow-flowsViaCS-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Link-DataFlow-flowsVia-DataStep,FALSE
package#ProcessComms,domain#MP-CCDFSTS,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFSTS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFTC,domain#Link-ProcAccess-accessTo-Client,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Link-ProcAccess-accessTo-Host,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFTC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFTS,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFTS,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDS2FC,domain#Link-DataFlow-flowsViaCS-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDS2FC,domain#Link-DataFlow-flowsVia-DataStep,FALSE
package#ProcessComms,domain#MP-CCDS2FC,domain#Link-DataFlow-flowsVia-OutStep,FALSE
package#ProcessComms,domain#MP-CCDS2FC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDS2TC,domain#Link-DataFlow-flowsVia-DataStep,FALSE
package#ProcessComms,domain#MP-CCDS2TC,domain#Link-DataFlow-flowsVia-InStep,FALSE
package#ProcessComms,domain#MP-CCDS2TC,domain#Link-DataFlow-flowsViaSC-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDS2TC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCfImSC,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCfImSC,domain#Link-ServiceChannel-fromInterface-Interface,FALSE
package#ProcessComms,domain#MP-CCSmDFS,domain#Link-DataStep-flowsViaChannel-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCtImSC,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCtImSC,domain#Link-ServiceChannel-toInterface-Interface,FALSE
package#ProcessComms,domain#MP-CDBSC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CDBSCDSF,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CDBSCDSF,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,domain#Link-DataFlow-flows-Data,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,domain#Link-DataFlow-flowsTo-Service,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,domain#Link-DataFlow-flowsViaCS-ClientChannel,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,domain#Link-DataFlow-flows-Data,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,domain#Link-DataFlow-flowsFrom-Service,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,domain#Link-DataFlow-flowsViaSC-ClientChannel,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CRoS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CRoS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CRoS,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CRoSG,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CRoSG,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CRoSG,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-HostAccess-accessTo-Gateway,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-HostAccess-accessVia-ToSubnet,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CRoSI,domain#Link-ToSubnet-isInternet-ToSubnet,TRUE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-ProcAccess-accessToService-AttackPath,FALSE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-ServiceChannel-channelVia-AttackPath,FALSE
package#ProcessComms,domain#MP-CSAPNaS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CSCCHuoSt,domain#Link-Human-interactsRemotelyWith-Client,TRUE
package#ProcessComms,domain#MP-CSCCHuoSt,domain#Link-Human-manages-Client,TRUE
package#ProcessComms,domain#MP-CSCCHuoSt,domain#Link-Human-worksFor-Employer,FALSE
package#ProcessComms,domain#MP-CSCCHuSt,domain#Link-Employer-operates-Client,TRUE
package#ProcessComms,domain#MP-CSCCmCC,domain#Link-ClientChannel-channelVia-ProxyChannel,FALSE
package#ProcessComms,domain#MP-CSCCmCC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CSCCSC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CSCC-SC,domain#Link-ClientChannel-channelVia-ProxyChannel,FALSE
package#ProcessComms,domain#MP-CSCC-SC,domain#Link-ServiceChannel-channelFrom-Client,FALSE
package#ProcessComms,domain#MP-CSCC-SC,domain#Link-ServiceChannel-channelTo-Service,FALSE
package#ProcessComms,domain#MP-CSCLS-ii,domain#Link-LogicalSubnet-isInternet-LogicalSubnet,TRUE
package#ProcessComms,domain#MP-CScP-v,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CScP-v,domain#Link-Client-usesForAuth-Process,TRUE
package#ProcessComms,domain#MP-CScP-v,domain#Link-Client-usesViaAuthenticatingProxy-Service,TRUE
package#ProcessComms,domain#MP-CScP-v,domain#Link-Service-uses-Process,TRUE
package#ProcessComms,domain#MP-CSHSAC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CSHSAC,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CSL0H,domain#Link-CHost-isCluster-CHost,FALSE
package#ProcessComms,domain#MP-CuPnS-U,domain#Link-Client-usesViaTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-CuvS,domain#Link-Client-usesAsTransparentProxy-Process,TRUE
package#ProcessComms,domain#MP-CXPCPNC,domain#Link-ProcAccess-accessTo-Client,FALSE
package#ProcessComms,domain#MP-CXPCPNC,domain#Link-ProcAccess-accessVia-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-DataFlow-flowsFrom-Service,TRUE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-Human-inputsData-Data,TRUE
package#ProcessComms,domain#MP-DFrXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Link-ProcessManager-manages-FlowsTo,FALSE
package#ProcessComms,domain#MP-DFsXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-DoS,domain#Link-ServiceAttackPath-toInterface-Interface,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-DSrXSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-DSrXSS,domain#Link-Human-inputsData-Data,TRUE
package#ProcessComms,domain#MP-DSrXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-DSsXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HLSISC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-HLSISC,domain#Link-LogicalSubnet-isHotspot-LogicalSubnet,TRUE
package#ProcessComms,domain#MP-HLSISC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HRAScSvP,domain#Link-Proxy-proxyAuthN-Process,TRUE
package#ProcessComms,domain#MP-HRAScSvSP,domain#Link-Proxy-uses-Process,TRUE
package#ProcessComms,domain#MP-HuCAPmSC,domain#Link-ServiceChannel-channelVia-ClientAttackPath,FALSE
package#ProcessComms,domain#MP-HuCCC-nS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuCCC-nS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Link-DataFlow-flowsFrom-Service,TRUE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Link-Human-inputsData-Data,TRUE
package#ProcessComms,domain#MP-HuDFrXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Link-ProcessManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDFsXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDFTCS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDFTCS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-HuDFTCS,domain#Link-Client-enablesUserInput-Data,TRUE
package#ProcessComms,domain#MP-HuDFTCS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Link-Human-inputsData-Data,TRUE
package#ProcessComms,domain#MP-HuDSrXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDSsXSS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDSsXSS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuDSTCS,domain#Link-ClientChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-HuDSTCS,domain#Link-Client-creates-Data,TRUE
package#ProcessComms,domain#MP-HuDSTCS,domain#Link-Client-enablesUserInput-Data,TRUE
package#ProcessComms,domain#MP-HuDSTCS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuHW2ACE,domain#Link-HostAccess-propagatesTo-ProcAccess,FALSE
package#ProcessComms,domain#MP-HuHW2ACE,domain#Link-ProcAccess-accessFromClient-ClientChannel,FALSE
package#ProcessComms,domain#MP-HuHW2ACE,domain#Link-ProcAccess-accessTo-Host,FALSE
package#ProcessComms,domain#MP-HuHW2ACE,domain#Link-ProcAccess-accessTo-WebBrowser,FALSE
package#ProcessComms,domain#MP-HuiHCCC-nS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuiHrCCC-nS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuirRACSPH,domain#Link-Process-isLnS-Process,TRUE
package#ProcessComms,domain#MP-HumCCC-nS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-HumCCC-nS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-HumCCC-nS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Link-Human-manages-Service,TRUE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Link-Human-worksFor-Employer,FALSE
package#ProcessComms,domain#MP-HuoStCCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-HuRACP,domain#Link-Process-isProxy-Process,TRUE
package#ProcessComms,domain#MP-HuSAPmSC,domain#Link-ServiceChannel-channelVia-ServiceAttackPath,FALSE
package#ProcessComms,domain#MP-HuStCCCS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-HuStCCCS,domain#Link-Employer-operates-Service,TRUE
package#ProcessComms,domain#MP-HuStCCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-ImSCf,domain#Link-ServiceChannel-fromInterface-Interface,FALSE
package#ProcessComms,domain#MP-LnSc-uP,domain#Link-Process-usesService-LoginService,TRUE
package#ProcessComms,domain#MP-LnSc-uP,domain#Link-Process-usesViaProxy-LoginService,TRUE
package#ProcessComms,domain#MP-LSmSC,domain#Link-ServiceChannel-viaSubnet-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-AttackPath-lastInterface-Interface,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-Client-usesViaTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-ServiceChannel-channelVia-AttackPath,FALSE
package#ProcessComms,domain#MP-OCAPNaS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ProcAccess-accessToService-ServiceAttackPath,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ServiceAttackPath-lastInterface-Interface,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ServiceChannel-channelVia-ServiceAttackPath,FALSE
package#ProcessComms,domain#MP-OSAPLaS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-AttackPath-lastInterface-Interface,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-ProcAccess-accessToService-AttackPath,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-ServiceChannel-channelVia-AttackPath,FALSE
package#ProcessComms,domain#MP-OSAPNaS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-PcHpmS,domain#Link-Process-proxyAuthN-Service,FALSE
package#ProcessComms,domain#MP-PcLSpmS,domain#Link-Process-proxyAuthN-Service,FALSE
package#ProcessComms,domain#MP-Pc-pPpmS,domain#Link-Process-proxyAuthN-Proxy,TRUE
package#ProcessComms,domain#MP-Pc-pPpmS,domain#Link-Proxy-proxyAuthN-Service,FALSE
package#ProcessComms,domain#MP-Pc-uCpmS,domain#Link-Client-proxyAuthN-Process,TRUE
package#ProcessComms,domain#MP-Pc-uCpmS,domain#Link-Client-proxyAuthN-Service,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Link-DataFlow-flowsVia-DataStep,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Link-Human-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-PDFFA,domain#Link-ProcessManager-manages-FlowsTo,FALSE
package#ProcessComms,domain#MP-PILSsSC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-PILSsSC,domain#Link-ServiceChannel-channelTo-Service,FALSE
package#ProcessComms,domain#MP-PILSsSC,domain#Link-ServiceChannel-toInterface-Interface,FALSE
package#ProcessComms,domain#MP-PnPnS-U,domain#Link-Client-usesViaTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-Pu-pPpmS,domain#Link-Proxy-proxyAuthN-Process,TRUE
package#ProcessComms,domain#MP-Pu-pPpmS,domain#Link-Proxy-proxyAuthN-Service,FALSE
package#ProcessComms,domain#MP-RDvP-LnS,domain#Link-Process-isLnS-Process,TRUE
package#ProcessComms,domain#MP-RDvP-LnS,domain#Link-Process-isProxy-Process,TRUE
package#ProcessComms,domain#MP-RTuP-hCLI,domain#Link-Process-hasCLI-Process,TRUE
package#ProcessComms,domain#MP-RTuP-hCLI,domain#Link-Process-isLnS-Process,TRUE
package#ProcessComms,domain#MP-RTuP-hCLI,domain#Link-Process-isProxy-Process,TRUE
package#ProcessComms,domain#MP-RTurP-hCLI,domain#Link-Process-hasCLI-Process,TRUE
package#ProcessComms,domain#MP-RTurP-hCLI,domain#Link-Process-isLnS-Process,TRUE
package#ProcessComms,domain#MP-RTurP-hCLI,domain#Link-Process-isProxy-Process,TRUE
package#ProcessComms,domain#MP-RTurP-hCLI,domain#Link-RemoteTerminal-uses-Process,TRUE
package#ProcessComms,domain#MP-SC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-SCCHNPLS-lI,domain#Link-ServiceChannel-lastInterface-Interface,FALSE
package#ProcessComms,domain#MP-SCmCAP,domain#Link-ClientAttackPath-attackPathFrom-ServiceChannel,FALSE
package#ProcessComms,domain#MP-SCmCAP,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SCmCAP,domain#Link-ServiceChannel-channelVia-ClientAttackPath,FALSE
package#ProcessComms,domain#MP-SCmCP,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SCmCP,domain#Link-ServiceChannel-channelVia-ClientPath,FALSE
package#ProcessComms,domain#MP-SCmSg,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SCmSg,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment,FALSE
package#ProcessComms,domain#MP-SCpSg,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SCpSg,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment,FALSE
package#ProcessComms,domain#MP-SgACmSC,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment,FALSE
package#ProcessComms,domain#MP-SgmSC,domain#Link-ServiceChannel-usesLogicalRoute-LogicalSegment,FALSE
package#ProcessComms,domain#MP-SOCAP,domain#Link-ClosedServiceAttackPath-channelTo-Process,FALSE
package#ProcessComms,domain#MP-SOCAP,domain#Link-ClosedServiceAttackPath-fromSubnet-AttackerSubnet,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-Human-manages-Client,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-SPNaLnS-c,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-Human-manages-Client,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-SPNaS-c,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-SPv-nS-U,domain#Link-Client-usesAsTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-SXPCPNC,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-SXPCPNC,domain#Link-ProcAccess-accessVia-LogicalSubnet,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-FromHost-connectedTo-LastSubnet,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-LastChannel-channelFrom-Client,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-LastChannel-channelTo-DService,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-LastChannel-fromSpace-LocalSpace,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-LastChannel-toSpace-RemoteSpace,FALSE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-NetworkPath-visitsGateway-FromHost,TRUE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-NetworkPath-visitsGateway-ToHost,TRUE
package#ProcessCommsInference,domain#MP-CSLS2H2-SC,domain#Link-ToHost-connectedTo-LastSubnet,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-FromHost-connectedTo-LastSubnet,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-LastChannel-channelFrom-Client,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-LastChannel-channelTo-DService,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-LastChannel-fromSpace-LocalSpace,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-LastChannel-toSpace-RemoteSpace,FALSE
package#ProcessCommsInference,domain#MP-CSLSH2-SC,domain#Link-ToHost-connectedTo-LastSubnet,FALSE
package#ProcessCommsInference,domain#MP-CS-SP,domain#Link-Client-noDX-Client,TRUE
package#ProcessCommsInference,domain#MP-CS-SP,domain#Link-Client-usesViaProxy-Service,TRUE
package#ProcessCommsInference,domain#MP-CS-SP,domain#Link-Client-usesViaRAS-Service,TRUE
package#ProcessCommsInference,domain#MP-CS-SP,domain#Link-Service-noDX-Service,TRUE
package#ProcessCommsInference,domain#MP-CucSaP,domain#Link-Process-usesService-Service,TRUE
package#ProcessCommsInference,domain#MP-CuPaS-i,domain#Link-Proxy-usesIndirectly-Service,TRUE
package#ProcessCommsInference,domain#MP-CuSPvS-U,domain#Link-Client-usesAsTransparentProxy-Proxy,FALSE
package#ProcessCommsInference,domain#MP-CuSPvS-U,domain#Link-Client-usesViaAuthenticatingProxy-Service,TRUE
package#ProcessCommsInference,domain#MP-CuS-SP,domain#Link-Client-isLnS-Client,TRUE
package#ProcessCommsInference,domain#MP-CuS-SP,domain#Link-Client-usesViaProxy-Service,TRUE
package#ProcessCommsInference,domain#MP-CuS-SP,domain#Link-Client-usesViaRAS-Service,TRUE
package#ProcessCommsInference,domain#MP-CvSPvS-U,domain#Link-Client-usesAsTransparentProxy-Proxy,TRUE
package#ProcessCommsInference,domain#MP-CvSPvS-U,domain#Link-Client-usesViaAuthenticatingProxy-Service,TRUE
package#ProcessCommsInference,domain#MP-DFuCuS-C-P,domain#Link-Client-usesViaProxy-Process,FALSE
