package,URI,metaLocatedAt,hasControl,isAssertable,hasLevel,independentLevels
package#IoT,domain#CAS-InferredDataAsset-SensedData,domain#SensedData,domain#InferredDataAsset,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-KeyManagement-ControlProcess,domain#ControlProcess,domain#KeyManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-KeyManagement-SensorProcess,domain#SensorProcess,domain#KeyManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-LoadMonitoring-Controller,domain#Controller,domain#LoadMonitoring,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-LoadMonitoring-HealthSensor,domain#HealthSensor,domain#LoadMonitoring,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-LoadMonitoring-Sensor,domain#Sensor,domain#LoadMonitoring,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Logging-ControlProcess,domain#ControlProcess,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Logging-SensorProcess,domain#SensorProcess,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-LowPriority-ControlProcess,domain#ControlProcess,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-LowPriority-SensorProcess,domain#SensorProcess,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiFiNIC-Controller,domain#Controller,domain#MultipleWiFiNIC,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiFiNIC-HealthSensor,domain#HealthSensor,domain#MultipleWiFiNIC,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiFiNIC-Sensor,domain#Sensor,domain#MultipleWiFiNIC,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiredNIC-Controller,domain#Controller,domain#MultipleWiredNIC,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiredNIC-HealthSensor,domain#HealthSensor,domain#MultipleWiredNIC,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-MultipleWiredNIC-Sensor,domain#Sensor,domain#MultipleWiredNIC,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-OneTimeKeyVerifier-ControlProcess,domain#ControlProcess,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-OneTimeKeyVerifier-SensorProcess,domain#SensorProcess,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-OutOfBandKeyVerifier-ControlProcess,domain#ControlProcess,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-OutOfBandKeyVerifier-SensorProcess,domain#SensorProcess,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Password-ControlProcess,domain#ControlProcess,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Password-SensorProcess,domain#SensorProcess,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordQualityCheck-ControlProcess,domain#ControlProcess,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordQualityCheck-SensorProcess,domain#SensorProcess,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordReset-ControlProcess,domain#ControlProcess,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordReset-SensorProcess,domain#SensorProcess,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordStore-ControlProcess,domain#ControlProcess,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordStore-SensorProcess,domain#SensorProcess,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordVerifier-ControlProcess,domain#ControlProcess,domain#PasswordVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PasswordVerifier-SensorProcess,domain#SensorProcess,domain#PasswordVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PenetrationTesting-ControlProcess,domain#ControlProcess,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PenetrationTesting-Controller,domain#Controller,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PenetrationTesting-HealthSensor,domain#HealthSensor,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PenetrationTesting-Sensor,domain#Sensor,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PenetrationTesting-SensorProcess,domain#SensorProcess,domain#PenetrationTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PersonalDevice-Controller,domain#Controller,domain#PersonalDevice,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PersonalDevice-HealthSensor,domain#HealthSensor,domain#PersonalDevice,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PersonalDevice-Sensor,domain#Sensor,domain#PersonalDevice,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalChecks-Controller,domain#Controller,domain#PhysicalChecks,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalChecks-HealthSensor,domain#HealthSensor,domain#PhysicalChecks,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalChecks-Sensor,domain#Sensor,domain#PhysicalChecks,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalDeviceProtection-Controller,domain#Controller,domain#PhysicalDeviceProtection,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalDeviceProtection-HealthSensor,domain#HealthSensor,domain#PhysicalDeviceProtection,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-PhysicalDeviceProtection-Sensor,domain#Sensor,domain#PhysicalDeviceProtection,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-ProcessMonitoring-ControlProcess,domain#ControlProcess,domain#ProcessMonitoring,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-ProcessMonitoring-SensorProcess,domain#SensorProcess,domain#ProcessMonitoring,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SafeControlMode-Controller,domain#Controller,domain#SafeControlMode,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SafeControlSetting-Controller,domain#Controller,domain#SafeControlSetting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SafeIoTController-Controller,domain#Controller,domain#SafeIoTController,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-SafeIoTController-HealthSensor,domain#HealthSensor,domain#SafeIoTController,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-SafeIoTController-Sensor,domain#Sensor,domain#SafeIoTController,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-SafetyTraining-Adult,domain#Adult,domain#SafetyTraining,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SafetyTraining-Child,domain#Child,domain#SafetyTraining,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SafetyTraining-Human,domain#Human,domain#SafetyTraining,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureBIOS-Controller,domain#Controller,domain#SecureBIOS,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureBIOS-HealthSensor,domain#HealthSensor,domain#SecureBIOS,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureBIOS-Sensor,domain#Sensor,domain#SecureBIOS,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureConfig-Controller,domain#Controller,domain#SecureConfig,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureConfig-HealthSensor,domain#HealthSensor,domain#SecureConfig,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureConfig-Sensor,domain#Sensor,domain#SecureConfig,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureEnclave-Controller,domain#Controller,domain#SecureEnclave,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureEnclave-HealthSensor,domain#HealthSensor,domain#SecureEnclave,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureEnclave-Sensor,domain#Sensor,domain#SecureEnclave,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureExecution-ControlProcess,domain#ControlProcess,domain#SecureExecution,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SecureExecution-SensorProcess,domain#SensorProcess,domain#SecureExecution,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKey-Controller,domain#Controller,domain#SharedKey,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKey-HealthSensor,domain#HealthSensor,domain#SharedKey,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKey-Sensor,domain#Sensor,domain#SharedKey,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKeyVerifier-Controller,domain#Controller,domain#SharedKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKeyVerifier-HealthSensor,domain#HealthSensor,domain#SharedKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SharedKeyVerifier-Sensor,domain#Sensor,domain#SharedKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SimpleSecurePairing-Controller,domain#Controller,domain#SimpleSecurePairing,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SimpleSecurePairing-HealthSensor,domain#HealthSensor,domain#SimpleSecurePairing,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SimpleSecurePairing-Sensor,domain#Sensor,domain#SimpleSecurePairing,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareCertification-ControlProcess,domain#ControlProcess,domain#SoftwareCertification,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareCertification-SensorProcess,domain#SensorProcess,domain#SoftwareCertification,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatched-ControlProcess,domain#ControlProcess,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatched-Controller,domain#Controller,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatched-HealthSensor,domain#HealthSensor,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatched-Sensor,domain#Sensor,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatched-SensorProcess,domain#SensorProcess,domain#SoftwarePatched,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatching-Controller,domain#Controller,domain#SoftwarePatching,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatching-HealthSensor,domain#HealthSensor,domain#SoftwarePatching,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwarePatching-Sensor,domain#Sensor,domain#SoftwarePatching,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareTesting-ControlProcess,domain#ControlProcess,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareTesting-Controller,domain#Controller,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareTesting-HealthSensor,domain#HealthSensor,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareTesting-Sensor,domain#Sensor,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SoftwareTesting-SensorProcess,domain#SensorProcess,domain#SoftwareTesting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-StaticData-ControlData,domain#ControlData,domain#StaticData,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-StaticData-SensedData,domain#SensedData,domain#StaticData,TRUE,domain#TrustworthinessLevelSafe,FALSE
package#IoT,domain#CAS-SuspendInfectedHost-Controller,domain#Controller,domain#SuspendInfectedHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendInfectedHost-HealthSensor,domain#HealthSensor,domain#SuspendInfectedHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendInfectedHost-Sensor,domain#Sensor,domain#SuspendInfectedHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendInfectedProcess-ControlProcess,domain#ControlProcess,domain#SuspendInfectedProcess,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendInfectedProcess-SensorProcess,domain#SensorProcess,domain#SuspendInfectedProcess,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendUnreliableController-Controller,domain#Controller,domain#SuspendUnreliableController,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendVulnerableHost-Controller,domain#Controller,domain#SuspendVulnerableHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendVulnerableHost-HealthSensor,domain#HealthSensor,domain#SuspendVulnerableHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendVulnerableHost-Sensor,domain#Sensor,domain#SuspendVulnerableHost,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendVulnerableService-ControlProcess,domain#ControlProcess,domain#SuspendVulnerableService,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-SuspendVulnerableService-SensorProcess,domain#SensorProcess,domain#SuspendVulnerableService,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-TLS-ControlProcess,domain#ControlProcess,domain#TLS,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-TLS-SensorProcess,domain#SensorProcess,domain#TLS,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Unmanaged-Controller,domain#Controller,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Unmanaged-HealthSensor,domain#HealthSensor,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-Unmanaged-Sensor,domain#Sensor,domain#Unmanaged,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-VitalInterests-ControlProcess,domain#ControlProcess,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-VitalInterests-SensorProcess,domain#SensorProcess,domain#VitalInterests,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509-ControlProcess,domain#ControlProcess,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509-Controller,domain#Controller,domain#X509,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509-HealthSensor,domain#HealthSensor,domain#X509,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509-Sensor,domain#Sensor,domain#X509,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509-SensorProcess,domain#SensorProcess,domain#X509,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ClientVerifier-ControlProcess,domain#ControlProcess,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ClientVerifier-Controller,domain#Controller,domain#X509ClientVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ClientVerifier-HealthSensor,domain#HealthSensor,domain#X509ClientVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ClientVerifier-Sensor,domain#Sensor,domain#X509ClientVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ClientVerifier-SensorProcess,domain#SensorProcess,domain#X509ClientVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ServiceVerifier-ControlProcess,domain#ControlProcess,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ServiceVerifier-Controller,domain#Controller,domain#X509ServiceVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ServiceVerifier-HealthSensor,domain#HealthSensor,domain#X509ServiceVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ServiceVerifier-Sensor,domain#Sensor,domain#X509ServiceVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-X509ServiceVerifier-SensorProcess,domain#SensorProcess,domain#X509ServiceVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-XSSSanitisation-ControlProcess,domain#ControlProcess,domain#XSSSanitisation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#IoT,domain#CAS-XSSSanitisation-SensorProcess,domain#SensorProcess,domain#XSSSanitisation,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalCompetenceCheck-Adult,domain#Adult,domain#LegalCompetenceCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalCompetenceCheck-Child,domain#Child,domain#LegalCompetenceCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalCompetenceCheck-Human,domain#Human,domain#LegalCompetenceCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalGuardianConsent-Adult,domain#Adult,domain#LegalGuardianConsent,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalGuardianConsent-Child,domain#Child,domain#LegalGuardianConsent,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-LegalGuardianConsent-Human,domain#Human,domain#LegalGuardianConsent,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-Screening-LegalOrganisation,domain#LegalOrganisation,domain#Screening,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Legal,domain#CAS-TeamLeadership-LegalOrganisation,domain#LegalOrganisation,domain#TeamLeadership,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-AAA-BluetoothPair,domain#BluetoothPair,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-AAA-USBPair,domain#USBPair,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Cluster,domain#Cluster,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-CoreRouter,domain#CoreRouter,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-MobileClient,domain#MobileClient,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Notebook,domain#Notebook,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-RemovableMedia,domain#RemovableMedia,domain#DisableMeshRouting,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Router,domain#Router,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Server,domain#Server,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Smartphone,domain#Smartphone,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Smartwatch,domain#Smartwatch,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Tablet,domain#Tablet,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableMeshRouting-Workstation,domain#Workstation,domain#DisableMeshRouting,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableNetwork-BluetoothPair,domain#BluetoothPair,domain#DisableNetwork,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableNetwork-USBPair,domain#USBPair,domain#DisableNetwork,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableServiceAccess-MeshRoutingSegment,domain#MeshRoutingSegment,domain#DisableServiceAccess,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableServiceAccess-TetheringSegment,domain#TetheringSegment,domain#DisableServiceAccess,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-DisableTethering-TetheringSegment,domain#TetheringSegment,domain#DisableTethering,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-FWBlock-MeshRoutingSegment,domain#MeshRoutingSegment,domain#FWBlock,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-FWBlock-TetheringSegment,domain#TetheringSegment,domain#FWBlock,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Cluster,domain#Cluster,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-CoreRouter,domain#CoreRouter,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-MobileClient,domain#MobileClient,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Notebook,domain#Notebook,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-RemovableMedia,domain#RemovableMedia,domain#SimpleSecurePairing,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Router,domain#Router,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Server,domain#Server,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Smartphone,domain#Smartphone,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Smartwatch,domain#Smartwatch,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Tablet,domain#Tablet,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#LocalDeviceConnectivity,domain#CAS-SimpleSecurePairing-Workstation,domain#Workstation,domain#SimpleSecurePairing,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AAA-CoreNetwork,domain#CoreNetwork,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AAA-Internet,domain#Internet,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AAA-SocketLAN,domain#SocketLAN,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AAA-WiFiLAN,domain#WiFiLAN,domain#AAA,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AAA-WiredLAN,domain#WiredLAN,domain#AAA,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-AuthClient,domain#AuthClient,domain#AccessControl,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-AuthService,domain#AuthService,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-Cluster,domain#Cluster,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-CoreRouter,domain#CoreRouter,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-LoginService,domain#LoginService,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-MobileClient,domain#MobileClient,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-Notebook,domain#Notebook,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-RemoteTerminal,domain#RemoteTerminal,domain#AccessControl,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-RemovableMedia,domain#RemovableMedia,domain#AccessControl,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-Router,domain#Router,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-Server,domain#Server,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Network,domain#CAS-AccessControl-Smartphone,domain#Smartphone,domain#AccessControl,TRUE,domain#TrustworthinessLevelSafe,TRUE
